1;10.16
2;10.16
3;10.16
4;10.16
5;10.16
6;10.16
7;10.16
8;10.16
9;10.17
10;10.17
11;10.17
12;10.17
13;10.17
14;10.17
15;10.17
16;10.17
17;10.17
18;10.17
19;10.19
20;10.19
21;10.19
22;10.19
23;10.19
24;10.19
25;10.19
26;10.19
27;10.19
28;10.23
29;10.23
30;10.23
31;10.23
32;10.23
33;10.23
34;10.23
35;10.23
36;10.23
37;10.23
38;10.27
39;10.27
40;10.27
41;10.27
42;10.27
43;10.27
44;10.27
45;10.27
46;10.27
47;10.27
48;10.34
49;10.34
50;10.34
51;10.34
52;10.34
53;10.34
54;10.34
55;10.34
56;10.34
57;10.34
58;10.33
59;10.33
60;10.33
61;10.33
62;10.33
63;10.33
64;10.33
65;10.33
66;10.33
67;10.33
68;10.30
69;10.30
70;10.30
71;10.30
72;10.30
73;10.30
74;10.30
75;10.30
76;10.30
77;10.30
78;10.36
79;10.36
80;10.36
81;10.36
82;10.36
83;10.36
84;10.36
85;10.36
86;10.36
87;10.43
88;10.43
89;10.43
90;10.43
91;10.43
92;10.43
93;10.43
94;10.43
95;10.43
96;10.43
97;10.39
98;10.39
99;10.39
100;10.39
101;10.39
102;10.39
103;10.39
104;10.39
105;10.39
106;10.39
107;10.48
108;10.48
109;10.48
110;10.48
111;10.48
112;10.48
113;10.48
114;10.48
115;10.48
116;10.48
117;10.51
118;10.51
119;10.51
120;10.51
121;10.51
122;10.51
123;10.51
124;10.51
125;10.51
126;10.51
127;10.51
128;10.51
129;10.51
130;10.51
131;10.51
132;10.51
133;10.51
134;10.51
135;10.51
136;10.51
137;10.54
138;10.54
139;10.54
140;10.54
141;10.54
142;10.54
143;10.54
144;10.54
145;10.54
146;10.54
147;10.50
148;10.50
149;10.50
150;10.50
151;10.50
152;10.50
153;10.50
154;10.50
155;10.50
156;10.51
157;10.51
158;10.51
159;10.51
160;10.51
161;10.51
162;10.51
163;10.51
164;10.51
165;10.51
166;10.73
167;10.73
168;10.73
169;10.73
170;10.73
171;10.73
172;10.73
173;10.73
174;10.73
175;10.73
176;10.75
177;10.75
178;10.75
179;10.75
180;10.75
181;10.75
182;10.75
183;10.75
184;10.75
185;10.75
186;10.88
187;10.88
188;10.88
189;10.88
190;10.88
191;10.88
192;10.88
193;10.88
194;10.88
195;10.88
196;10.92
197;10.92
198;10.92
199;10.92
200;10.92
201;10.92
202;10.92
203;10.92
204;10.92
205;10.92
206;10.74
207;10.74
208;10.74
209;10.74
210;10.74
211;10.74
212;10.74
213;10.74
214;10.74
215;10.74
216;10.93
217;10.93
218;10.93
219;10.93
220;10.93
221;10.93
222;10.93
223;10.93
224;10.93
225;10.96
226;10.96
227;10.96
228;10.96
229;10.96
230;10.96
231;10.96
232;10.96
233;10.96
234;10.96
235;10.75
236;10.75
237;10.75
238;10.75
239;10.75
240;10.75
241;10.75
242;10.75
243;10.75
244;10.75
245;10.47
246;10.47
247;10.47
248;10.47
249;10.47
250;10.47
251;10.47
252;10.47
253;10.47
254;10.47
255;10.14
256;10.14
257;10.14
258;10.14
259;10.14
260;10.14
261;10.14
262;10.14
263;10.14
264;10.14
265;10.03
266;10.03
267;10.03
268;10.03
269;10.03
270;10.03
271;10.03
272;10.03
273;10.03
274;10.03
275;10.07
276;10.07
277;10.07
278;10.07
279;10.07
280;10.07
281;10.07
282;10.07
283;10.07
284;10.07
285;10.08
286;10.08
287;10.08
288;10.08
289;10.08
290;10.08
291;10.08
292;10.08
293;10.08
294;10.17
295;10.17
296;10.17
297;10.17
298;10.17
299;10.17
300;10.17
301;10.17
302;10.17
303;10.17
304;10.16
305;10.16
306;10.16
307;10.16
308;10.16
309;10.16
310;10.16
311;10.16
312;10.16
313;10.16
314;10.11
315;10.11
316;10.11
317;10.11
318;10.11
319;10.11
320;10.11
321;10.11
322;10.11
323;10.11
324;9.97
325;9.97
326;9.97
327;9.97
328;9.97
329;9.97
330;9.97
331;9.97
332;9.97
333;9.97
334;9.92
335;9.92
336;9.92
337;9.92
338;9.92
339;9.92
340;9.92
341;9.92
342;9.92
343;9.92
344;9.94
345;9.94
346;9.94
347;9.94
348;9.94
349;9.94
350;9.94
351;9.94
352;9.94
353;9.93
354;9.93
355;9.93
356;9.93
357;9.93
358;9.93
359;9.93
360;9.93
361;9.93
362;9.93
363;9.91
364;9.91
365;9.91
366;9.91
367;9.91
368;9.91
369;9.91
370;9.91
